behavior,crossing_ids,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_count,perc_full,perc_near_x,t
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.62745276e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.5:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.400000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.86406466e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.5:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.42
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.86406466e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.08:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.44
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.93538683e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.08:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.46
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.93538683e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.08:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.48
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.76092292e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.08:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.500000000000004
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.76092292e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.08:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.520000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.75121377e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.00:4,nan,30.540000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.03260199e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.00:4,nan,30.560000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.62079771e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.00:4,nan,30.580000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.3652892e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.00:4,nan,30.6
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.94805412e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.00:4,nan,30.62
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.94805412e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.03:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.00:4,nan,30.64
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.89416712e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.66
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.85437939e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.681
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.83981164e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.701
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.83981164e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.2:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.07:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.720000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.54956421e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.06:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.740000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.96585807e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.06:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.76
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.96585807e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.06:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.78
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.94615823e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.06:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.8
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.94615823e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.4:-25.6:6.0:6.0:0.06:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.01:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.822000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.09867517e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.04:0;4:43.4:-25.6:6.0:6.0:0.05:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.840000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.09867517e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.04:0;4:43.4:-25.6:6.0:6.0:0.05:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.860000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.02293946e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.04:0;4:43.4:-25.6:6.0:6.0:0.05:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.880000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.02293946e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.04:0;4:43.4:-25.6:6.0:6.0:0.05:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.900000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.24366045e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.02:0;3:40.9:-44.6:0.2:0.2:0.04:0;4:43.4:-25.6:6.0:6.0:0.05:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.92
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.83517039e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.2:0.02:0;3:40.9:-44.5:0.3:0.2:0.04:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.94
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.2223049e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.2:0.02:0;3:40.9:-44.5:0.3:0.2:0.04:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.96
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.2223049e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.2:0.02:0;3:40.9:-44.5:0.3:0.2:0.04:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,30.98
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.17697299e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.2:0.02:0;3:40.9:-44.5:0.3:0.2:0.04:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.000000000000004
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.14142772e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.01:0;2:21.1:-55.5:0.3:0.2:0.02:0;3:40.9:-44.5:0.3:0.2:0.04:0;4:43.5:-25.6:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.020000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.50268382e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.03:0;3:40.9:-44.5:0.3:0.2:0.03:0;4:43.5:-25.7:6.0:6.0:0.19:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.040000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.50268382e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.03:0;3:40.9:-44.5:0.3:0.2:0.03:0;4:43.5:-25.7:6.0:6.0:0.19:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.060000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.88148814e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.03:0;3:40.9:-44.5:0.3:0.2:0.03:0;4:43.5:-25.7:6.0:6.0:0.19:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.080000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.43544131e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.03:0;3:40.9:-44.5:0.3:0.2:0.03:0;4:43.5:-25.7:6.0:6.0:0.19:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.101000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.43544131e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.2:0.1:0.01:0;2:21.1:-55.5:0.3:0.1:0.03:0;3:40.9:-44.5:0.3:0.2:0.03:0;4:43.5:-25.7:6.0:6.0:0.19:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.12
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.0158661e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.14
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.37961766e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.161
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.00767759e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.180000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.83282795e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.200000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.83282795e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:40.9:-44.6:0.3:0.1:0.04:0;4:43.5:-25.7:6.0:6.0:0.10:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.221000000000004
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.9198114e-21,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.5:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.04:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.240000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.9198114e-21,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.5:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.04:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.261000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.17725342e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.5:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.04:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.28
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.52098123e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.5:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.04:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.3
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.32358006e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.2:0.2:0.01:0;3:40.9:-44.5:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.04:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.32
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.38907475e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.3:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.01:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.340000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.38907475e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.3:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.01:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.360000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.44432533e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.3:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.01:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.380000000000003
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.44432533e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.3:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.01:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.400000000000002
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.20958514e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.1:0.02:0;2:21.1:-55.5:0.3:0.2:0.01:0;3:40.9:-44.6:0.3:0.1:0.05:0;4:43.5:-25.6:6.0:6.0:0.01:0;5:21.0:-44.5:0.2:0.2:0.01:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.42
,-,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.07373829e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,7,1:40.9:-55.5:0.3:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.01:0;3:40.9:-44.6:0.3:0.2:0.05:0;4:43.5:-25.6:6.0:6.0:0.04:0;5:21.0:-44.5:0.2:0.2:0.00:0;6:54.8:-46.0:0.4:0.1:0.00:4;7:22.7:-6.6:6.0:0.1:0.01:4,nan,31.44
